Video ID,Title,Transcript,Combined_Text
7ptOYsFQKBY,What's in the Whole Foods HOT BAR??,bad news at the Whole Foods Smokehouse hot bar almost everything here even though it's meat has seed oils look at this canola oil canola oil canola oil,What's in the Whole Foods HOT BAR?? bad news at the Whole Foods Smokehouse hot bar almost everything here even though it's meat has seed oils look at this canola oil canola oil canola oil
-UlBs2MtwUo,Should you drink alcohol?,why are you drinking alcohol temporary Joy temporary joy and you know one of the best Expressions I've ever heard for alcohol specifically but I think it's applicable to junk food and so many things we've talked about today is it's like borrowing tomorrow's happiness,Should you drink alcohol? why are you drinking alcohol temporary Joy temporary joy and you know one of the best Expressions I've ever heard for alcohol specifically but I think it's applicable to junk food and so many things we've talked about today is it's like borrowing tomorrow's happiness
MuAejBVaHok,“Healthy” veggie sticks contain what??,cruising around Whole Foods you can get a sample of sea salt veggie straws without these let's try and make veggie chips quote,“Healthy” veggie sticks contain what?? cruising around Whole Foods you can get a sample of sea salt veggie straws without these let's try and make veggie chips quote
CgYtHqZ24g0,Most addicting food on the planet,french fries are some of the most addictive Foods on the planet when you take potatoes and you deep fry them in seed oils like peanut oil here at Five,Most addicting food on the planet french fries are some of the most addictive Foods on the planet when you take potatoes and you deep fry them in seed oils like peanut oil here at Five
8I69ZP5wpb0,I was interrogated about NUTRITION on TV…,I don't think there are any risks to eating animal Foods exclusively and you are a psychiatrist am I correct a residency in Psychiatry so what do you know about nutrition what is,I was interrogated about NUTRITION on TV… I don't think there are any risks to eating animal Foods exclusively and you are a psychiatrist am I correct a residency in Psychiatry so what do you know about nutrition what is
4SiN5j9t_qE,Do not eat plant-based meat,real ground beef versus plant-based ground beef ingredients in this one grass-fed beef ingredients in this one gluten nutritional yeast sunflower oil,Do not eat plant-based meat real ground beef versus plant-based ground beef ingredients in this one grass-fed beef ingredients in this one gluten nutritional yeast sunflower oil
Qnt2PvNMNgs,Vegan diets have value,don't say I've found the truth say I have found a truth people who find improvements in health with a vegan vegetarian diet they've found a truth and when my Eczema and Asthma got better,Vegan diets have value don't say I've found the truth say I have found a truth people who find improvements in health with a vegan vegetarian diet they've found a truth and when my Eczema and Asthma got better
2MwRcbIQf3w,Why raw butter is better than pasteurized,what's the difference between raw butter and this regular butter which will be pasteurized most Butters you're going to find in the grocery store are pasteurized it will say pasteurized on,Why raw butter is better than pasteurized what's the difference between raw butter and this regular butter which will be pasteurized most Butters you're going to find in the grocery store are pasteurized it will say pasteurized on
PodUUXJTKok,How keto foods trick you,some at Sam's Club and I think these Keto ice cream bars are kind of hilarious I guess the marketing is aimed at,How keto foods trick you some at Sam's Club and I think these Keto ice cream bars are kind of hilarious I guess the marketing is aimed at
ilCw-tvXT98,Why peanut butter is NOT a health food,fake Health Foods peanut butter I'm gonna break your heart peanuts in general not good for humans they're legumes they're full of lectins which are harmful for the gut they're full of peanut oil which is a seed oil,Why peanut butter is NOT a health food fake Health Foods peanut butter I'm gonna break your heart peanuts in general not good for humans they're legumes they're full of lectins which are harmful for the gut they're full of peanut oil which is a seed oil
NTsKlN5MzLM,The reason McDonald’s fries were healthier…,McDonald's used to use Tallow in their fryers yeah it's just like 92 or something which is rendered beef fat and is very healthy for humans it contains stearic acid which is an 18 carbon,The reason McDonald’s fries were healthier… McDonald's used to use Tallow in their fryers yeah it's just like 92 or something which is rendered beef fat and is very healthy for humans it contains stearic acid which is an 18 carbon
b8O7KC_h8Es,Why cows are not bad for the environment,the demonization of animal Foods is almost entirely unfounded and but I don't know that we vilified it enough I guess is what I would say a vegan diet has not been shown to be better for the environment plant-based agriculture alone would be catastrophic for our,Why cows are not bad for the environment the demonization of animal Foods is almost entirely unfounded and but I don't know that we vilified it enough I guess is what I would say a vegan diet has not been shown to be better for the environment plant-based agriculture alone would be catastrophic for our
