ID,first_three_sentences
9V-u3u5_FNA,"we're gonna talk about the seventh reason why you're plateauing with weight loss. number one could be that your carbs are just too high. you got to bring them down below 30, maybe even 20 grams of net carb a day."
sIieJXTOwck,do you realize how many people have a fatty liver? but here's the cool thing. there's a recent study.
haQXLosWycE,"now, what's interesting about your brain? it only comprises two percent of all of your weight, but it hogs one third of all of your calories. it is a energy hog because it uses a lot of oxygen and if you really want more mental focus and more energy, you want to feed your brain ketones from your own fat."
-peCRup97JE,"hey guys, we're here in our front yard and karen just wants to say something. go ahead, hi, and can you start the grill, okay. so that was it."
WtIY5CgsxWk,tips on sticking to it. how do i stick to it? and i kind of looked at that and i think within a minute of fasting in keto it's a lot easier to stick with it because the cravings go away and you're not as hungry.
6VyjekMgRHg,"i want to explain why some of your friends and family members think you're crazy for doing intermittent fasting and doing ketosis. well, this is why people do not do things they don't understand, and if you were to ask them what what it is, they wouldn't have a clue. so the worst thing you could do is start explaining what the diet is, what to eat, without explaining first why they should do it or what it is."
8YHjSVgKRvc,it's about calories. am i consuming enough calories when i'm doing intermittent fasting? we don't want you to go on a low calorie diet.
EYgGGVAw2X8,"if you're thinking about doing intermittent fasting and you're hesitant because it's hard, because you're not eating, there's a couple things you can do to make it easier. number one: apple cider vinegar with water. if you drink that couple times a day, like a tablespoon and a glass of water, and drink that, you're gonna find your hunger is going to go away, because it actually helps regulate the blood sugars and it improves insulin."
oYjoWw8v6IA,"so if i were to recommend the absolute best food for anti-aging, it would be eggs, but especially the egg yolks. okay, out of all my skype interviews that i do with these amazing before and afters, the common food that most people consume would be eggs- pasture-raised, organic eggs. there's a certain compound in eggs called phosphatidylcholine which is really important in slowing down the breakdown of the cellular membranes, also to help support things like hepatitis a, hepatitis c, hepatitis b. it's great for dementia, memory loss, and it's really a shame that as people get older, they're told to avoid eggs."
SjR9Optt6go,"i wanted to explain what causes palpitations. the rhythm of the heart is controlled by electrolytes, so it's usually a potassium deficiency. it could be magnesium, it could be a calcium deficiency or even a sodium deficiency, but it's an electrolyte problem."
fu23xjCjZoE,"so i wanted to talk about your temperature. recently i read one of the posts. someone was very cold when they're doing intermittent fasting, and so why was this?"
6pNmqoeWIYY,"how could eating fat actually help you lose your own fat? okay, it sounds kind of strange. it doesn't make sense."
F_8XG8gobmU,okay. so there's this hormone called growth hormone. it's the main anti-aging hormone.
4OrHVoEOX1E,"hey guys, i'm back again. i want to talk about acceptable fats on a ketogenic plan, especially when you're doing event fasting. i think there's there's a neglected fat that people don't focus on, and that would be olives."
_VMXFURJmEk,"today i want to talk about sleep and the quality of sleep. if you do not get enough sleep or your quality of sleep is bad, it can really mess with your blood sugars. it can actually worsen insulin resistance."
0CoEQ0ROLTI,"today we're going to talk about your skin wrinkles and what to do about it. okay, we're going to unwrinkle the wrinkles in your skin. okay, here's what most people do."
xLKktlt_fr4,"hi guys, i have another tip for you. so i had this patient come to see me and she decided not to follow my program. she wanted to see what i was offering and then she decided to work out with her friend over the course of a year and see if that would work, and if it didn't work she'd come back to see me."
