Video ID,Transcript
9_P133LpzE8,[Music] all right what do we got today we got a little bit of kettle bell swing this is a 36 kilo or a 79.3 lb kettle bell that I'm swinging I'm doing it uh for 100 consecutive
P-1Om3gI6Nc,let me get this straight I'm supposed to believe that red meat rots in your colon causes cancer diabetes heart disease chronic inflammation hypertension gout kidney stone stroke acne IBS and climate
QdDAkXDC3HY,meat is not food it's poison these teeth are made to rip open flesh our teeth are made for fruits and vegetables this is why a horse has similar teeth to us
pmQCSb_sm04,let's see what's inside an entire jar of Nutella of course it starts with sugar a little too much now I don't know the amount of every other ingredient but there's also modified palm oil hazelnuts
4MDPp4xLeXM,all right back to some Sprint training fresh off the plane from a couple days in Orlando back to the Sprints this is a 200 met Sprint uh weighing in today at a little over 257 Maximus is on guard
jV53aPNpcXA,once a year but we get to vote every single day uh we were worried about all these corporations that have tremendous power over us we feel disempowered every single day when you go to the store when
88zBZ1TIZPU,you love this I'm pretty much only eating steak and eggs right now uh you know being pregnant I feel better pregnant than I felt not pregnant cuz
-3L9t9K9QjM,really want to kill the most things be a vegan because the farmers who protect your beans kill everything I
8Z_M4KzE2fw,kapasu look at that it just cracks open like that you bang it with a rock and inside there's these pots and you can
2pdFkXFkGds,all right back to little sprinting here this is a 200 M uh I guess I'll call it a Sprint uh I wanted to go faster than 34 seconds uh so this is my second rep I
77hexwXAVZE,an Asian in all you can eat buir and I'm trying to make my money worth starting off by eating a huge Chu of meat in one go next identify all the food selection in the buffet then continue in chucking
JY3ccl9j9cs,where my dog show my dog that's my dog show
KLgb7OZAtX4,because I drink too much red wine and I don't exercise enough that's not true you're not fat because of what you eat and how much exercise you do that is the line that everybody is led to believe left you now and ran up and down Leicester Square for 3 hours and then
4H631ktxweA,to remove the meat emojis from the iPhones and they're not doing it I don't know why they're not doing it I've been emailing them every single day to stop putting the meat
pPJZMqF2828,eating animals is weird to me so I'm making tofu bacon start by peeling thin slices of tofu then marinate the slices in soy sauce Liquid Smoke maple syrup and garlic then cut rice paper sheets
W3UvrIddyEI,a carnivore diet I'll have a piece of fruit every now and again and I feel great when I eat like this I lose weight I get lighter and I'm more clear-headed you can enjoy food and you can also lose weight and be healthy but you have to do
sfh4dN-kAmY,reason people admire bodybuilders uh who have built their body with muscle and not um obese people who have built their body with eating huge amounts of food is because there's uh prejudice against fat
axx6HuAHVEA,[Music] 2019 was a very very tough year for me I hit rock bottom my wife had left me she told me she hated me I got disgusted with myself I was very very sad I lost
6a1lKgItPJ8,oh let me tell you you boys are going to love this place it's my favorite place it's so eclectic no one in this restaurant I wonder why yo hey keto did you ever tell you about the time I was in Africa the
NPH2uZDZBRk,[Music] well I certainly hope this restaurant is more ethical to one yesterday oh man I
Oamnd6X9zzw,oh man Tomahawk had had one of these in like 3
cSC63lljkts,oh Mr Davis come on in hey wow I almost didn't even recognize you it says you you've lost 87 pounds wow you're your hemoglobin a andc went from a 9.5 down
cipSo0L9Jmw,all right somebody asked me how I deal with or what you do if they have sugar Cravings well one assume they're going to occur particularly early on with with say a carnivore diet number one you have to have a plan in place uh we know that
kxR0Xvftfj4,okay question is about endometriosis can a carnivore diet help with endometriosis well the short answer is we have had a number of women where the answer is yes in fact any of these health conditions
Rhfz6-kfrk8,or somebody asked if I eat fruit on a carnivore diet well no then it wouldn't be a carnivore diet just to be clear with that now can you eat fruit and eat a bunch of meat sure you can and some
QSZPyn_DUHw,is carnivore diet safer appropriate for someone who's had their gallbladder out well I can tell you that there are many many people who have successfully done a carnival night without a gallbladder
aBIWyObKjUI,thank you for doing us and thanks for doing what you do in general to get the word out there I think I am definitely seeing a an incredible growth in this whole Carnival or animal-based movement
ljK_reIyhRo,I didn't even hear about that like embrace the quote I actually am like one of the unique cases of somebody who actually goes to the restroom twice a day some people are going one time a day or one time in five days my digestion is
